Index,True_Class,Pred_Class_Mean,Pred_Class_Mode,True_Vector,Mean_Vector,Mode_Vector,Std_Vector,VAE_Init,MAE_Mean,MSE_Mean,RMSE_Mean,R2_Mean,CosSim_Mean,SMAPE_Mean,MAE_Mode,MSE_Mode,RMSE_Mode,R2_Mode,CosSim_Mode,SMAPE_Mode
3312,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.38427, 0.0, 0.0]","[0.014492770827166586, 0.016125816982231134, 0.006599563395953066, 0.007386708657577413, 0.3849515236015512, 0.010373995901073208, 0.014267970479432448]","[0.005555555555555556, 0.005555555555555556, 0.0, 0.0, 0.3888888888888889, 0.005555555555555556, 0.005555555555555556]","[0.031205097301223544, 0.02178034968332026, 0.012163466869764546, 0.015974888533865868, 0.01586286025103932, 0.021665246954819112, 0.028125624063715698]","[0.0014762375503778458, 0.0073440782725811005, 0.0010000000474974513, 0.0010000000474974513, 0.4039308726787567, 0.0010000000474974513, 0.0010000000474974513]",0.009989764263569295,0.0001256941897684612,0.01121134201460562,0.993048363229704,0.9970459751770092,171.4538854666008,0.003834444444444446,2.0684417813051152e-05,0.004548012512411455,0.9988560285904524,0.9995920864606948,114.4564013926787
3066,1,1,1,"[0.06767000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.06599935735160145, 0.0060216966049920755, 0.006534906146538888, 0.004718906550040388, 0.007352047546914913, 0.0032403469030103838, 0.0019422229384943226]","[0.061111111111111116, 0.0, 0.0, 0.0, 0.005555555555555556, 0.0, 0.0]","[0.020023822347729727, 0.009353031639413655, 0.014909059797194627, 0.007815632732194969, 0.00988649527725856, 0.006914241337098121, 0.002857279109982563]","[0.09114743024110794, 0.002575591206550598, 0.0010000000474974513, 0.0010000000474974513, 0.009288754314184189, 0.0010000000474974513, 0.0010000000474974513]",0.004497252762627075,2.4621376480009592e-05,0.00496199319628812,0.9560898616387695,0.9810873618173861,171.78566633830116,0.0017306349206349212,1.0554745855379194e-05,0.003248806835652005,0.9811765052512961,0.9958932064677039,30.02658627103206
1645,1,1,1,"[0.22762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.15941220421322067, 0.00340419924660805, 0.053730072572797244, 0.019936510559161357, 0.007284998882653388, 0.002943270937327532, 0.00712468759595152]","[0.11111111111111112, 0.0, 0.011111111111111112, 0.005555555555555556, 0.0, 0.0, 0.0]","[0.07466183123975766, 0.006162669090523035, 0.07969194571737284, 0.03255585241839674, 0.019910875330641613, 0.005271232091357577, 0.019319143485666223]","[0.22990265488624573, 0.0010000000474974513, 0.00814376026391983, 0.007994534447789192, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",0.023233076511611196,0.001151538908060842,0.03393433229136595,0.8184891426781482,0.9390077037056261,176.46379626030907,0.019025079365079363,0.001961234596825396,0.044285828397190405,0.6908611853345685,0.9938079899999066,66.97019596008634
1059,1,1,1,"[0.32033999999999996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.37144681581326805, 0.02440243459656369, 0.004638650879112772, 0.009260263854311864, 0.01283163644794123, 0.013412029110394014, 0.018042685490893294]","[0.3888888888888889, 0.005555555555555556, 0.0, 0.0, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.054940812545102136, 0.058507921834964415, 0.008922039046012369, 0.021325009363309732, 0.028303572954067695, 0.02801155478050108, 0.028091509427459686]","[0.3428836166858673, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.004868917167186737]",0.01909921659892642,0.0005692467034220183,0.02385889149608628,0.9546974121304014,0.9950618508626052,173.53932969129625,0.012967301587301592,0.000688915279717814,0.02624719565435161,0.9451737800034519,0.9995920864606948,117.04722007492153
3461,4,4,4,"[0.0, 0.0, 0.0, 0.39631000000000005, 0.0, 0.0, 0.0]","[0.010145859656326799, 0.009305356657775243, 0.006987186297581814, 0.3994448600752997, 0.020818506002397166, 0.057784975893559104, 0.04248103131510106]","[0.005555555555555556, 0.005555555555555556, 0.0, 0.4777777777777778, 0.005555555555555556, 0.011111111111111112, 0.005555555555555556]","[0.01577015047018832, 0.022284883948749373, 0.0130719237500229, 0.09651541812891148, 0.035882952838519264, 0.09749270497928723, 0.08478616825878156]","[0.0021561849862337112, 0.0010000000474974513, 0.0010000000474974513, 0.4319753646850586, 0.006483478471636772, 0.0021779201924800873, 0.0010000000474974513]",0.021522539414005837,0.0008321897005041078,0.028847698357132547,0.9567289828272039,0.9822595183290158,171.54112798991542,0.016400158730158727,0.000983416056613756,0.031359465183796675,0.9488657297152799,0.9994596054725609,145.5200914222955
1217,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28334000000000004]","[0.0056705186473045835, 0.008743254289784782, 0.0054661705716456625, 0.007509372122966952, 0.0065081224642568785, 0.008503367431124004, 0.40128867008806507]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.0, 0.005555555555555556, 0.4166666666666667]","[0.00896700112330769, 0.011749998123986473, 0.008533626130069792, 0.015913490534525898, 0.012377435775846993, 0.014033827105442997, 0.03407154492546117]","[0.0010000000474974513, 0.0019788332283496857, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.3804531693458557]",0.022907067945021127,0.00203163152270378,0.0450736233589422,0.7933316399836403,0.999040298753969,176.3508923154292,0.02063396825396825,0.0025482469199294526,0.0504801636281961,0.7407787751010662,0.9998222696155873,62.58471007759109
62,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.29285000000000005, 0.0]","[0.007477411611486196, 0.01405278277122898, 0.005211741625045904, 0.0047607452443962665, 0.007520369183996949, 0.319556068922541, 0.022068230288256628]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.0, 0.33333333333333337, 0.005555555555555556]","[0.01457489962219357, 0.01828367904438306, 0.01097911682829742, 0.007583638317553661, 0.016198153944354948, 0.05334109227978502, 0.04730814595936837]","[0.0010000000474974513, 0.010787904262542725, 0.0010317414999008179, 0.0011477889493107796, 0.0010000000474974513, 0.34273970127105713, 0.0010000000474974513]",0.012542478520993125,0.00022285659886940893,0.014928382325939035,0.9787783146444532,0.9958794352647529,172.67452665234393,0.007370634920634918,0.0002429469532627864,0.015586755700362612,0.9768651957070709,0.9997223379094053,58.99002650220344
3084,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.26720999999999995, 0.0, 0.0]","[0.010761580913378152, 0.007840914328774252, 0.0049796769071621064, 0.005099885796477009, 0.2701746059393663, 0.01675831545014337, 0.01118281243397089]","[0.005555555555555556, 0.005555555555555556, 0.0, 0.0, 0.26666666666666666, 0.005555555555555556, 0.005555555555555556]","[0.014790438461989007, 0.01208974065500165, 0.00881346994169921, 0.01058322303877891, 0.018628672994236314, 0.03444168372191245, 0.02184234305089054]","[0.00503125973045826, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.2821803092956543, 0.0010000000474974513, 0.0010000000474974513]",0.008512541681324592,9.182612821982973e-05,0.009582595067090633,0.9894971856571502,0.9956853234097538,171.58619229434032,0.0032522222222222154,1.7678857319223977e-05,0.004204623326675527,0.997977942010437,0.999133073092352,114.3147918058478
1788,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.33298000000000005, 0.0]","[0.012259924055100548, 0.0073644828661223105, 0.005714783758103325, 0.003170061423960957, 0.003846884843195413, 0.3388543385221659, 0.01604715021774551]","[0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.3388888888888889, 0.005555555555555556]","[0.026934446325604586, 0.011215303657628982, 0.00853799864957551, 0.005259840800326457, 0.007341028151628493, 0.03614711225279195, 0.039403915952455904]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.35885486006736755, 0.0010000000474974513]",0.007753946526627702,7.915239924807243e-05,0.008896763414190153,0.9941699454903554,0.9977452005446469,171.67839230533644,0.0024314285714285666,1.3806194708994646e-05,0.0037156688104558844,0.9989830899822514,0.9997313633262475,57.394134437605224
2685,4,4,4,"[0.0, 0.0, 0.0, 0.37081, 0.0, 0.0, 0.0]","[0.013991359983768098, 0.005662962775499713, 0.014023114438467509, 0.3935106124822131, 0.021874701533913476, 0.031130361138083165, 0.06251128545292421]","[0.005555555555555556, 0.0, 0.005555555555555556, 0.45, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112]","[0.01834542066599539, 0.009395401670446411, 0.03212958032743195, 0.08359057042198796, 0.02767617683332511, 0.050836263425259376, 0.10065898862331406]","[0.007900392636656761, 0.0010000000474974513, 0.0010000000474974513, 0.3988461196422577, 0.014762027189135551, 0.0052551403641700745, 0.0038920268416404724]",0.024556342543552757,0.0008992936582823283,0.029988225327323526,0.9465874287549544,0.9818443831735996,172.27715370866574,0.0176620634920635,0.0009575935522045866,0.030945008518411924,0.9431247698014276,0.9989347938846961,145.61365341204768
2667,4,3,3,"[0.0, 0.0, 0.0, 0.13068000000000002, 0.0, 0.0, 0.0]","[0.003146697404566616, 0.0037399198856854746, 0.07162380623092654, 0.06818027988424119, 0.005285269502940889, 0.004659258847949722, 0.004316165731226765]","[0.0, 0.0, 0.044444444444444446, 0.03888888888888889, 0.0, 0.0, 0.0]","[0.005651245041014008, 0.0070886685868748025, 0.04302514595842974, 0.045917789202429074, 0.011419030702833404, 0.009756107314017786, 0.008656238695179343]","[0.0010267309844493866, 0.0010000000474974513, 0.048872243613004684, 0.06261994689702988, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",0.022181548245579257,0.0013040493417444405,0.03611162336069151,0.37637918528950365,0.6862545274352764,180.40827461545803,0.019462222222222225,0.0014858452458553794,0.038546663225957435,0.2894409796530233,0.658504607868518,44.03772779523049
2598,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.44006, 0.0, 0.0]","[0.013313880202921985, 0.011122254164569688, 0.010180229418338136, 0.005637623380613494, 0.44731984051514023, 0.007469120531436065, 0.013574067635611602]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.0, 0.45, 0.0, 0.005555555555555556]","[0.02212245748229528, 0.012850185502971269, 0.019745615296984494, 0.007611588487305506, 0.014653266722010795, 0.012720723519701589, 0.029699044974060916]","[0.0010000000474974513, 0.006425824016332626, 0.0010000000474974513, 0.0010000000474974513, 0.4733659327030182, 0.0010000000474974513, 0.0010000000474974513]",0.009793859406947313,0.00010416173859217607,0.01020596583338275,0.9956073230922087,0.9983140094480015,171.6623202757369,0.004594603174603175,3.1751484303350985e-05,0.005634845543877044,0.9986609861377841,0.9996953077321106,114.60479389832467
2751,2,2,2,"[0.0, 0.12128, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.005768910445928339, 0.1648118052005237, 0.026633377124285807, 0.007805007212040543, 0.011232516955773523, 0.005146921608154308, 0.028036953392367593]","[0.0, 0.15, 0.011111111111111112, 0.0, 0.005555555555555556, 0.0, 0.005555555555555556]","[0.01430908227815809, 0.04373575900370633, 0.04085631699306694, 0.021154230253079078, 0.02908737907043551, 0.013200919651148437, 0.053341348508427054]","[0.0010000000474974513, 0.1559964418411255, 0.010692920535802841, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.00527239590883255]",0.018307927419867687,0.0005196120430145622,0.022795000395142838,0.7115001038229101,0.9693940431598083,175.77600760207645,0.007277460317460317,0.00014428908359788358,0.012012039110737343,0.9198875657385212,0.9959100033104786,88.73909929645701
1063,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10021000000000002]","[0.0079034404235879, 0.016045369099848928, 0.006257857505523335, 0.0046183244460188035, 0.00575268690303372, 0.0076637410591679, 0.4525017545363471]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.5]","[0.015602089408718248, 0.02798146071941807, 0.018134181187579843, 0.010927633474234992, 0.009604522621795503, 0.01549822167041649, 0.0763372637179116]","[0.0010000000474974513, 0.0017356052994728088, 0.0010000000474974513, 0.0010000000474974513, 0.001088978722691536, 0.0010000000474974513, 0.4328942596912384]",0.0572190248533611,0.017797387798464553,0.1334068506429282,-13.473680083466318,0.9988488377075402,189.63965273528635,0.05790650793650793,0.022837558328218693,0.15112100558234348,-17.57258586895862,0.9999382773199426,47.60238678367333
2188,1,1,1,"[0.10336000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.06491617990099992, 0.009204424683576549, 0.008879538523820429, 0.004809129304276393, 0.0049244513738689035, 0.0026714297167619062, 0.0024334098124973386]","[0.061111111111111116, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.026641357730348342, 0.011381354063316482, 0.01877946888675403, 0.00953434619308249, 0.006903996482580089, 0.004467342712946275, 0.0032075141090533578]","[0.10675357282161713, 0.005278162658214569, 0.0010000000474974513, 0.0010000000474974513, 0.004910226911306381, 0.0010000000474974513, 0.0010000000474974513]",0.010195171930543086,0.00024313298685741912,0.015592722240116352,0.8141409496813052,0.9744369135340145,177.9559056039588,0.00682920634920635,0.0002594046871252205,0.016106045049149108,0.8017023135343413,0.9958932064677039,35.91077894704334
2561,1,1,1,"[0.50355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5237333443067511, 0.026214873197894204, 0.01156235949518607, 0.012820256713511035, 0.012009983215557754, 0.017669944916804986, 0.012421554105242053]","[0.5333333333333333, 0.011111111111111112, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.014708425667893894, 0.0295608563840708, 0.024210188988887226, 0.02386396295101062, 0.01799453120890343, 0.034767427224225315, 0.025202582459114917]","[0.5031964778900146, 0.008961949497461319, 0.0010000000474974513, 0.0010000000474974513, 0.00596245564520359, 0.0010000000474974513, 0.0010000000474974513]",0.016126045135849594,0.00028619939429616197,0.016917428714085424,0.9907821775357482,0.9971033237979614,171.98992286426713,0.009810317460317452,0.00016640353174603132,0.012899749290045575,0.9946405259982062,0.9995120760870789,172.24925428998534
2303,6,7,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.48150000000000004, 0.0]","[0.0320535368085782, 0.019780269145464283, 0.021464222257715413, 0.026777039467080075, 0.06212802302377517, 0.1439713443119336, 0.20946836324415347]","[0.011111111111111112, 0.005555555555555556, 0.011111111111111112, 0.011111111111111112, 0.02777777777777778, 0.07777777777777778, 0.07222222222222223]","[0.032313227873889294, 0.04195648476713409, 0.02216129709616495, 0.03016629484253248, 0.05604769624916663, 0.09397515030975771, 0.14056254710260072]","[0.031030433252453804, 0.0010000000474974513, 0.015031557530164719, 0.020840460434556007, 0.06602419912815094, 0.11012193560600281, 0.06999479234218597]",0.10131430137640472,0.02346555582925382,0.1531847114736122,0.17342342646531062,0.5400826970904139,186.84682514155438,0.07751587301587302,0.024197217372134042,0.15555454789923065,0.1476505747373713,0.697389673941405,192.05324327009038
773,3,3,3,"[0.0, 0.0, 0.50026, 0.0, 0.0, 0.0, 0.0]","[0.016578792685156624, 0.010220621428497471, 0.523729605428731, 0.02731116226890126, 0.010170164125499192, 0.04169183746777322, 0.030711401225910824]","[0.005555555555555556, 0.005555555555555556, 0.5388888888888889, 0.005555555555555556, 0.005555555555555556, 0.011111111111111112, 0.011111111111111112]","[0.028194400350849334, 0.021047304831523752, 0.021779867514279575, 0.05927674645991519, 0.0228146484889249, 0.06841318101162552, 0.05628494785315229]","[0.0030974838882684708, 0.0010000000474974513, 0.5073744058609009, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.005144812166690826]",0.022879083518638512,0.0006372673068254751,0.025244153913836668,0.979204234529632,0.9929477965103524,172.0834219773969,0.01186761904761904,0.00026608020388006986,0.016311965052686627,0.9913170792586838,0.9993629219994695,172.4906738389995
2832,2,2,2,"[0.0, 0.17980000000000002, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0039579821097072455, 0.20757225042215982, 0.022242458719035216, 0.010570988864971102, 0.003447830657899064, 0.03216608668470836, 0.01507956304330973]","[0.0, 0.2111111111111111, 0.005555555555555556, 0.0, 0.0, 0.005555555555555556, 0.005555555555555556]","[0.007356930025334318, 0.04878621623928931, 0.0338995311020692, 0.025494692823636117, 0.006878444607712711, 0.064785597721657, 0.037769860641735375]","[0.0010000000474974513, 0.1968275010585785, 0.009096257388591766, 0.0010000000474974513, 0.0010000000474974513, 0.0030950047075748444, 0.0010000000474974513]",0.01646245150025579,0.0003810534545391602,0.019520590527418995,0.9037387807796841,0.978697300599991,173.476970270615,0.006853968253968252,0.0001532826102292768,0.012380735447834947,0.9612779499301816,0.9989628346388237,88.00279363635626
2556,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.52226]","[0.006401626047206196, 0.009388351573016337, 0.005247087969277482, 0.00860036049353999, 0.0040327245912995194, 0.004032453468659874, 0.5200777566119769]","[0.0, 0.005555555555555556, 0.0, 0.005555555555555556, 0.0, 0.0, 0.5333333333333333]","[0.011794213950441678, 0.016074154080822772, 0.006982505807328461, 0.00963053647221013, 0.007501579869689738, 0.0063611608243518344, 0.023928546544368337]","[0.0010000000474974513, 0.001419074833393097, 0.0019705668091773987, 0.009767953306436539, 0.0010000000474974513, 0.0010000000474974513, 0.4674784541130066]",0.005697835361574641,3.827226127053664e-05,0.0061864578937010995,0.9988540770335812,0.9995139179504753,171.48838871014917,0.003169206349206356,2.6335300881834365e-05,0.005131793144879708,0.9992114856790216,0.9998915107129978,57.442575739394584
1684,2,4,4,"[0.0, 0.1063, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.014234542140011247, 0.01035623064724295, 0.08724191783198353, 0.13918345293109252, 0.02479030764487135, 0.019915938077838057, 0.01333377581215731]","[0.005555555555555556, 0.005555555555555556, 0.03888888888888889, 0.07777777777777778, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.015021272139802718, 0.02021855531033848, 0.07487733297744747, 0.08201185363486238, 0.05160508596968554, 0.034324101084121664, 0.026673525629299356]","[0.015370095148682594, 0.0010000000474974513, 0.04092622175812721, 0.1201714277267456, 0.0010000000474974513, 0.002211049199104309, 0.0010653287172317505]",0.05637767197010158,0.005368572626347362,0.0732705440565809,-2.880048312402385,0.061364340192816405,194.9271067209142,0.03423333333333334,0.0025478040388007064,0.050475776752821805,-0.8413838182173516,0.06324555320336758,197.16187259646085
2669,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.18417, 0.0, 0.0]","[0.004062387523356484, 0.0062880877908660345, 0.007973855617324601, 0.003781815220781671, 0.14474431803905013, 0.004691337984434228, 0.0055153481444482596]","[0.0, 0.0, 0.005555555555555556, 0.0, 0.1388888888888889, 0.0, 0.0]","[0.008045069688923526, 0.011009701773091123, 0.011037222153522057, 0.006397137714350288, 0.03851544906528499, 0.008685834748933492, 0.010540905273396297]","[0.0010000000474974513, 0.0022742636501789093, 0.004235155880451202, 0.0010000000474974513, 0.1901150792837143, 0.0010000000474974513, 0.0010000000474974513]",0.010248359177451592,0.0002486770936500383,0.01576949883953318,0.9401253708559995,0.9955820264435371,174.85331761396978,0.007262380952380952,0.0002973204601410934,0.017242982924688333,0.9284133812785984,0.9992009587217894,32.576104115864666
376,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08272000000000002]","[0.003422288341606996, 0.005034922284119682, 0.0034115869445715207, 0.004385508541226457, 0.0049837627751445936, 0.004088002654307915, 0.12797866929617535]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]","[0.006184565479999141, 0.008273773196936202, 0.005942431762824232, 0.008992156506629337, 0.00887885442769432, 0.0060197292682119055, 0.047650930686740284]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.17338897287845612]",0.0100835344053075,0.00030826155915812496,0.017557379051502106,0.632088681429652,0.9966743702879892,177.56579498747243,0.002468571428571427,4.2656914285714235e-05,0.006531226093599443,0.9490888139803734,1.0,2.7020265198899156
887,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.33124, 0.0]","[0.006019552980772902, 0.01003399444952597, 0.010155006764233164, 0.00712001096132331, 0.006103223944450334, 0.3395439106719002, 0.014696323185099832]","[0.0, 0.005555555555555556, 0.005555555555555556, 0.0, 0.0, 0.34444444444444444, 0.005555555555555556]","[0.009907901122168123, 0.013833905953647585, 0.021844108188875364, 0.013582408137107326, 0.01275691405142229, 0.030602871496357303, 0.0319709069974916]","[0.0010000000474974513, 0.0020602457225322723, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.362834632396698, 0.0010000000474974513]",0.008918860422472249,8.756013875662122e-05,0.009357357466540499,0.9934827299198864,0.997649196205997,171.7822689261576,0.00426730158730159,3.813570652557326e-05,0.006175411445853083,0.9971614857782038,0.9996100097349248,86.27263783319536
3120,1,1,1,"[0.13102999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.08249788841007437, 0.012184591605495978, 0.0034734599049009475, 0.007379465311817248, 0.007216393099060742, 0.004786995730012602, 0.00364357832792243]","[0.08333333333333334, 0.005555555555555556, 0.0, 0.0, 0.005555555555555556, 0.0, 0.0]","[0.03173518710364445, 0.01712090947169999, 0.00703712777368829, 0.017496474547223757, 0.009016468721673549, 0.008716932127743817, 0.007403734300390923]","[0.11350852251052856, 0.007833369076251984, 0.0010000000474974513, 0.0010000000474974513, 0.006997877731919289, 0.0017613321542739868, 0.0010000000474974513]",0.012459513652733654,0.0003798026972114315,0.019488527322797673,0.8193402552858535,0.9784392199445368,177.9224855024519,0.008401111111111107,0.00033381434373897667,0.018270586847142504,0.8412154137804034,0.9955849673999579,63.50010996016998
2626,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27468000000000004]","[0.0043443327341238045, 0.00997467769939762, 0.0027732345451037333, 0.004568741701620151, 0.006396240004913817, 0.006041660431676075, 0.21113698724816707]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.14444444444444446]","[0.009737597713720824, 0.022608412655304225, 0.005195116722862278, 0.009553896366624022, 0.010095589845613087, 0.01289859437832238, 0.09648452021901399]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0030717290937900543, 0.0010000000474974513, 0.19687902927398682]",0.013948842838381168,0.0006088656670345239,0.024675203485169557,0.9340959297158105,0.9974931825601514,175.16560553340184,0.019398730158730164,0.002427452018342153,0.049269179192900636,0.7372507975240329,0.9992611746313144,37.44949789508287
3193,4,4,4,"[0.0, 0.0, 0.0, 0.27896, 0.0, 0.0, 0.0]","[0.005060635294181432, 0.006534281410141224, 0.005107403301388857, 0.27957471084724356, 0.010208647493679912, 0.0333394014095969, 0.010064336927467749]","[0.0, 0.0, 0.0, 0.33333333333333337, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.009117956362941621, 0.013078383102050242, 0.009520963599553872, 0.12965621221377127, 0.01840694348263238, 0.07450896168789287, 0.02327689746054829]","[0.0015923287719488144, 0.0010000000474974513, 0.0010000000474974513, 0.31180694699287415, 0.004985025152564049, 0.0010000000474974513, 0.0010000000474974513]",0.010132773811957093,0.00020168476411806124,0.014201576113870644,0.9788342309785739,0.9910916860455016,171.46001650570452,0.010148571428571436,0.0004355788529100537,0.02087052593755255,0.9542882605355596,0.9995835935692868,88.25150721409597
568,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.07211000000000001, 0.0]","[0.004025863093619947, 0.0030356074865571284, 0.007603650011431388, 0.0035143680809324746, 0.014217579024500762, 0.09018474325386373, 0.004776068051730137]","[0.0, 0.0, 0.005555555555555556, 0.0, 0.005555555555555556, 0.08333333333333334, 0.0]","[0.00698150627687492, 0.004482798180746391, 0.008346076389386958, 0.004000077385770957, 0.017679416261301133, 0.03275062990066561, 0.00811561003924189]","[0.0010000000474974513, 0.0010000000474974513, 0.008868571370840073, 0.0035475343465805054, 0.020512426272034645, 0.11368872970342636, 0.0010000000474974513]",0.007892554143233652,9.246221228734342e-05,0.009615727340526218,0.8547827798768921,0.9808585760904679,174.61056750232527,0.003190634920634921,2.6813086596119936e-05,0.005178135436247292,0.9578885059952034,0.9955849673999579,59.205773961419105
2381,1,1,1,"[0.15915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.15111204770640016, 0.02654247650068852, 0.022773593696508342, 0.027956105004583155, 0.005421230150855536, 0.01384841117056349, 0.024570041322655008]","[0.1388888888888889, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.0, 0.005555555555555556, 0.011111111111111112]","[0.048860167236892474, 0.038168194567552875, 0.05794438972784835, 0.04607435683519552, 0.011019141958529014, 0.02948304062749558, 0.03181204611462747]","[0.18032371997833252, 0.008128784596920013, 0.0010000000474974513, 0.007129160687327385, 0.0010000000474974513, 0.0010000000474974513, 0.007469438016414642]",0.018449972877064843,0.0004134496102341743,0.020333460360552856,0.866692639147286,0.943264785315074,172.16877082297,0.007656349206349208,9.391802910052915e-05,0.009691131466476407,0.9697182817785491,0.9936607918964552,144.79946954829052
2012,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49078999999999995]","[0.00655627001168232, 0.007990642765850549, 0.00504591346623723, 0.012100450433117084, 0.009978421464279266, 0.006252995852247463, 0.5137472982826353]","[0.0, 0.005555555555555556, 0.0, 0.005555555555555556, 0.005555555555555556, 0.0, 0.5333333333333333]","[0.012644272486918177, 0.014655445066859278, 0.011468624435891311, 0.014728558195310293, 0.023358203474516264, 0.01347872736704761, 0.03542233897158463]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.009225213900208473, 0.0010000000474974513, 0.0010000000474974513, 0.46946772933006287]",0.01012599889657847,0.00013491765545078693,0.011615405952905259,0.9954257256912108,0.9992102418668312,172.0815315617558,0.008458571428571435,0.0002717896862433868,0.016486045197177727,0.9907851898624899,0.9998372793089871,86.9011777320347
1167,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31460999999999995]","[0.006041378989076902, 0.011103402048509065, 0.0034692728928790596, 0.005283615932022052, 0.005889216901641896, 0.00493909171473382, 0.2934970453252934]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.3]","[0.011370055241025143, 0.02489041738891957, 0.007066726643505384, 0.015330824512462779, 0.010517646978883037, 0.00989772487744478, 0.06754488426146452]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.002881839871406555, 0.0010000000474974513, 0.261278361082077]",0.008262704736224188,0.00010065294380574672,0.010032594071612123,0.9916952556955984,0.9985011002582144,172.4205469056809,0.0028807936507936447,3.49023282186947e-05,0.005907819243908424,0.9971202540082289,0.9998285763251313,29.25060491322023
2888,3,3,3,"[0.0, 0.0, 0.42942, 0.0, 0.0, 0.0, 0.0]","[0.04495421147234807, 0.01532193514571584, 0.46907095929289405, 0.03419059874255673, 0.06408517561617835, 0.05622856441708781, 0.03406912029713203]","[0.011111111111111112, 0.005555555555555556, 0.5055555555555555, 0.011111111111111112, 0.016666666666666666, 0.011111111111111112, 0.005555555555555556]","[0.06287528857281607, 0.023355400738954545, 0.055105494023777304, 0.052035103762302894, 0.08456013009400326, 0.09158030237017101, 0.0731322324959792]","[0.013062616810202599, 0.008536472916603088, 0.39249569177627563, 0.011499231681227684, 0.01813661679625511, 0.0038276948034763336, 0.0010000000474974513]",0.04121436642627326,0.001918014941273549,0.04379514746263048,0.9150560836267126,0.9741044399651875,172.68944616471472,0.01960666666666666,0.0009294999089947081,0.030487700946360455,0.9588348553290211,0.9986141649714848,173.75515801618445
